scan rate,Lambda,Expansion Term,J_ss,J_newman,Pct Dif From Levich,PCT Dif From Newman
0.5,5,0,-1.0013059,-0.9476865621243763,0.0013042345,0.05657922965843996
0.5,5,1,-0.94142103,-0.9476865621243763,-0.062223986,-0.006611394972644657
0.5,5,2,-0.9477421,-0.9476865621243763,-0.055139363,5.8608413559931857e-05
0.5,5,3,-0.94737923,-0.9476865621243763,-0.055543512,-0.00032429569407998836
0.5,5,4,-0.94730884,-0.9476865621243763,-0.055621948,-0.00039857456252984807
0.5,5,5,-0.94736785,-0.9476865621243763,-0.055556197,-0.0003363086186133696
0.5,5,6,-0.94738245,-0.9476865621243763,-0.055539925,-0.0003208993698663623
