scan rate,Lambda,Expansion Term,J_ss,J_newman,Pct Dif From Levich,PCT Dif From Newman
0.5,5,0,-1.0002369,-0.9673188638601457,0.00023681276,0.03403014892817289
0.5,5,1,-0.96504736,-0.9673188638601457,-0.036218576,-0.002348247799622492
0.5,5,2,-0.96722496,-0.9673188638601457,-0.033885647,-9.70810193797398e-05
0.5,5,3,-0.96720695,-0.9673188638601457,-0.03390489,-0.00011568977745805893
0.5,5,4,-0.9672638,-0.9673188638601457,-0.03384411,-5.690581981992499e-05
0.5,5,5,-0.9672017,-0.9673188638601457,-0.033910498,-0.00012111219703054928
0.5,5,6,-0.96726906,-0.9673188638601457,-0.033838503,-5.148340024743465e-05
