0.26207188871678566, 1.0374073287923529
0.6945044739403547, 1.0261043343790353
1.177624230818103, 1.0336984317231654
1.6255029357902018, 1.0436954764642343
2.091589844067637, 1.1275178561775596
2.5581415517056962, 1.270679620930459
3.003676848713641, 1.4316526396496796
3.44924206384135, 1.5964452049921376
3.886795837422526, 1.818806270658214
3.703868668366974, 1.6928989164996975
4.298377070486245, 1.9664272768887425
4.680413057857712, 2.1233741319168837
5.062540461706235, 2.29199182384936
5.44466786555476, 2.460609515781836
5.805519716805251, 2.613954670443053
6.166485838652066, 2.7818883712346887
6.548665480487478, 2.9571751128267847
6.930792884336003, 3.125792804759261
7.312874579945999, 3.28857507823957
7.695021573039608, 3.4596936637944036
8.077162036384852, 3.6299786181417852
8.459309029478462, 3.8010972036966186
9.2236160751624, 4.145001637221191
9.58448343456525, 4.300326666000108
9.924190328184935, 4.455071907539115
