Y,Conc
0.0,-0.0009946283676338637
0.001,4.585410394694124e-05
0.002,0.0010863358110549109
0.003,0.002126816520734201
0.004,0.003167296000043105
0.005,0.004207774016055445
0.006,0.00524825033586196
0.007,0.006288724726571682
0.008,0.007329196955313301
0.009000000000000001,0.00836966678923653
0.01,0.009410133995513457
0.011,0.010450598341339885
0.012,0.011491059593936676
0.013000000000000001,0.012531517520551066
0.014,0.013571971888457995
0.015,0.01461242246496142
0.016,0.015652869017395606
0.017,0.016693311313126426
0.018000000000000002,0.017733749119552656
0.019,0.018774182204107242
0.02,0.019814610334258576
0.021,0.020855033277511748
0.022,0.02189545080140981
0.023,0.022935862673535017
0.024,0.023976268661510067
0.025,0.025016668532999328
0.026000000000000002,0.02605706205571005
0.027,0.02709744899739359
0.028,0.028137829125846604
0.029,0.02917820220891225
0.03,0.030218568014481372
0.031,0.03125892631049368
0.032,0.032299276864938914
0.033,0.03333961944585803
0.034,0.03437995382134433
0.035,0.03542027975954459
0.036000000000000004,0.03646059702866025
0.037,0.0375009053969485
0.038,0.038541204632723425
0.039,0.039581494504357086
0.04,0.040621774780280666
0.041,0.041662045228985534
0.042,0.04270230561902434
0.043000000000000003,0.043742555719012116
0.044,0.04478279529762732
0.045,0.0458230241236129
0.046,0.04686324196577736
0.047,0.047903448592995806
0.048,0.04894364377421098
0.049,0.049983827278434284
0.05,0.051023998874746804
0.051000000000000004,0.052064158332300346
0.052000000000000005,0.05310430542031841
0.053,0.05414443990809718
0.054,0.055184561565006576
0.055,0.05622467016049114
0.056,0.057264765464071096
0.057,0.058304847245343246
0.058,0.05934491527398196
0.059000000000000004,0.06038496931974012
0.06,0.061425009152450055
0.061,0.06246503454202448
0.062,0.0635050452584574
0.063,0.06454504107182504
0.064,0.06558502175228675
0.065,0.06662498707008588
0.066,0.06766493679555072
0.067,0.06870487069909535
0.068,0.0697447885512205
0.069,0.07078469012251441
0.07,0.07182457518365376
0.07100000000000001,0.0728644435054044
0.07200000000000001,0.0739042948586223
0.073,0.07494412901425433
0.074,0.07598394574333911
0.075,0.07702374481700779
0.076,0.07806352600648489
0.077,0.07910328908308907
0.078,0.08014303381823396
0.079,0.08118275998342891
0.08,0.08222246735027981
0.081,0.0832621556904898
0.082,0.08430182477586005
0.083,0.08534147437829058
0.084,0.08638110426978084
0.085,0.08742071422243061
0.08600000000000001,0.0884603040084407
0.08700000000000001,0.08949987340011359
0.088,0.09053942216985418
0.089,0.09157895009017054
0.09,0.09261845693367456
0.091,0.0936579424730826
0.092,0.09469740648121626
0.093,0.095736848731003
0.094,0.09677626899547678
0.095,0.09781566704777878
0.096,0.09885504266115798
0.097,0.09989439560897187
0.098,0.100933725664687
0.099,0.10197303260187968
0.1,0.10301231619423655
0.101,0.1040515762155552
0.10200000000000001,0.10509081243974477
0.10300000000000001,0.10613002464082656
0.10400000000000001,0.10716921259293459
0.105,0.10820837607031619
0.106,0.10924751484733257
0.107,0.11028662869845936
0.108,0.11132571739828717
0.109,0.11236478072152219
0.11,0.11340381844298661
0.111,0.11444283033761929
0.112,0.11548181618047619
0.113,0.11652077574673088
0.114,0.11755970881167509
0.115,0.1185986151507192
0.116,0.11963749453939276
0.117,0.12067634675334486
0.11800000000000001,0.12171517156834472
0.11900000000000001,0.12275396876028212
0.12,0.12379273810516789
0.121,0.12483147937913427
0.122,0.12587019235843547
0.123,0.12690887681944804
0.124,0.12794753253867133
0.125,0.12898615929272786
0.126,0.13002475685836382
0.127,0.13106332501244938
0.128,0.1321018635319792
0.129,0.13314037219407265
0.13,0.1341788507759744
0.131,0.13521729905505467
0.132,0.13625571680880963
0.133,0.1372941038148618
0.134,0.13833245985096024
0.135,0.13937078469498113
0.136,0.140409078124928
0.137,0.141447339918932
0.138,0.14248556985525232
0.139,0.14352376771227646
0.14,0.14456193326852057
0.14100000000000001,0.14560006630262975
0.14200000000000002,0.14663816659337822
0.14300000000000002,0.14767623391966986
0.14400000000000002,0.14871426806053822
0.145,0.14975226879514697
0.146,0.15079023590279012
0.147,0.1518281691628922
0.148,0.15286606835500868
0.149,0.15390393325882598
0.15,0.1549417636541619
0.151,0.15597955932096583
0.152,0.1570173200393188
0.153,0.1580550455894339
0.154,0.15909273575165642
0.155,0.16013039030646403
0.156,0.16116800903446687
0.157,0.16220559171640794
0.158,0.16324313813316313
0.159,0.1642806480657414
0.16,0.16531812129528506
0.161,0.16635555760306978
0.162,0.16739295677050484
0.163,0.16843031857913315
0.164,0.1694676428106316
0.165,0.17050492924681088
0.166,0.1715421776696159
0.167,0.17257938786112575
0.168,0.17361655960355385
0.169,0.1746536926792479
0.17,0.17569078687069029
0.171,0.17672784196049776
0.17200000000000001,0.17776485773142192
0.17300000000000001,0.17880183396634905
0.17400000000000002,0.17983877044830018
0.17500000000000002,0.18087566696043123
0.176,0.18191252328603302
0.177,0.1829493392085313
0.178,0.18398611451148675
0.179,0.18502284897859508
0.18,0.18605954239368708
0.181,0.18709619454072848
0.182,0.18813280520382017
0.183,0.18916937416719803
0.184,0.19020590121523298
0.185,0.1912423861324309
0.186,0.19227882870343282
0.187,0.1933152287130146
0.188,0.19435158594608712
0.189,0.19538790018769617
0.19,0.19642417122302236
0.191,0.19746039883738115
0.192,0.19849658281622268
0.193,0.19953272294513183
0.194,0.20056881900982795
0.195,0.20160487079616504
0.196,0.20264087809013145
0.197,0.2036768406778499
0.198,0.2047127583455773
0.199,0.20574863087970469
0.2,0.20678445806675705
0.201,0.20782023969339333
0.202,0.20885597554640617
0.203,0.2098916654127219
