Y,Conc
0.0,-0.0020804874711637376
0.001,4.585410394694124e-05
0.002,0.0021721895632749377
0.003,0.0042985046817643705
0.004,0.006424785235505169
0.005,0.008551017002062839
0.006,0.0106771857608076
0.007,0.012803277293242902
0.008,0.014929277383333286
0.009000000000000001,0.01705517181783159
0.01,0.019180946386605488
0.011,0.021306586882963333
0.012,0.023432079103979323
0.013000000000000001,0.025557408850817944
0.014,0.027682561929057704
0.015,0.029807524149014126
0.016,0.031932281326062004
0.017,0.03405681928095691
0.018000000000000002,0.036181123840155927
0.019,0.03830518083613758
0.02,0.040428976107721025
0.021,0.04255249550038441
0.022,0.04467572486658241
0.023,0.04679865006606298
0.024,0.0489212569661832
0.025,0.05104353144222436
0.026000000000000002,0.05316545937770613
0.027,0.05528702666469988
0.028,0.05740821920414112
0.029,0.05952902290614104
0.03,0.06164942369029719
0.031,0.06376940748600318
0.032,0.06588896023275752
0.033,0.06800806788047149
0.034,0.07012671638977609
0.035,0.07224489173232805
0.036000000000000004,0.0743625798911148
0.037,0.07647976686075861
0.038,0.0785964386478196
0.039,0.08071258127109786
0.04,0.08282818076193448
0.041,0.08494322316451168
0.042,0.08705769453615195
0.043000000000000003,0.08917158094761578
0.044,0.09128486848339888
0.045,0.09339754324202802
0.046,0.09550959133635596
0.047,0.09762099889385521
0.048,0.0997317520569108
0.049,0.10184183698311189
0.05,0.10395123984554237
0.051000000000000004,0.10605994683307034
0.052000000000000005,0.10816794415063632
0.053,0.1102752180195406
0.054,0.11238175467772932
0.055,0.11448754038007937
0.056,0.11659256139868227
0.057,0.11869680402312681
0.058,0.12080025456078061
0.059000000000000004,0.12290289933707035
0.06,0.12500472469576107
0.061,0.127105716999234
0.062,0.12920586262876355
0.063,0.13130514798479268
0.064,0.1334035594872075
0.065,0.13550108357561028
0.066,0.13759770670959154
0.067,0.1396934153690007
0.068,0.14178819605421566
0.069,0.14388203528641094
0.07,0.1459749196078248
0.07100000000000001,0.148066835582025
0.07200000000000001,0.15015776979417317
0.073,0.15224770885128822
0.074,0.15433663938250816
0.075,0.15642454803935082
0.076,0.15851142149597336
0.077,0.1605972464494301
0.078,0.16268200961992957
0.079,0.16476569775108987
