Potential,Flux
10.0,-4.440892098500626e-13
9.99,-0.001326476880558758
9.98,-0.0006670651161444496
9.97,-0.000510414328136477
9.96,-0.00043386443127069185
9.95,-0.00038718398109871544
9.94,-0.00035535482723059175
9.93,-0.00033214296912831287
9.92,-0.0003144432512147688
9.91,-0.0003005156657964747
9.9,-0.00028930091378054357
9.89,-0.00028011306851816187
9.88,-0.00027248622902487085
9.87,-0.0002660916407215552
9.86,-0.0002606899767165771
9.85,-0.00025610243403750843
9.84,-0.00025219245991525696
9.83,-0.00024885379046324374
9.82,-0.0002460023741379658
9.81,-0.00024357077244019365
9.8,-0.00024150419619672903
9.79,-0.00023975763019379315
9.78,-0.00023829372197692322
9.77,-0.00023708119711862707
9.76,-0.0002360936579570705
9.75,-0.00023530866133381068
9.74,-0.00023470699417327268
9.73,-0.00023427211370830037
9.72,-0.00023398969284382787
9.71,-0.00023384726011155266
9.7,-0.00023383391078990456
9.69,-0.00023394006387622568
9.68,-0.00023415727412601228
9.67,-0.0002344780631879928
9.66,-0.00023489579048519005
9.65,-0.00023540454063830651
9.64,-0.0002359990246558752
9.63,-0.0002366745056603392
9.62,-0.0002374267294991128
9.61,-0.0002382518642374265
9.6,-0.0002391464526407816
9.59,-0.00024010737109669833
9.58,-0.0002411317895356646
9.57,-0.0002422171404559137
9.56,-0.00024336109250011617
9.55,-0.0002445615238100274
9.54,-0.0002458165035967852
9.53,-0.00024712427038053875
9.52,-0.000248483217890616
9.51,-0.00024989187907831223
9.5,-0.0002513489135713698
9.49,-0.00025285309701583714
9.48,-0.0002544033087525932
9.47,-0.0002559985251560093
9.46,-0.00025763781130727637
9.45,-0.0002593203102252417
9.44,-0.00026104524197823054
9.43,-0.000262811892692838
9.42,-0.0002646196121114386
9.41,-0.00026646780693084793
9.4,-0.0002683559399141444
9.39,-0.00027028352067581807
9.38,-0.000272250107680172
9.37,-0.0002742552996926051
9.36,-0.0002762987376669912
9.35,-0.00027838009819536325
9.34,-0.00028049909372995785
9.33,-0.00028265546914152395
9.32,-0.00028484899927683216
9.31,-0.0002870794880704963
9.3,-0.0002893467665465721
9.29,-0.0002916506903760663
9.28,-0.0002939911399879591
9.27,-0.00029636801790466905
9.26,-0.00029878124652160665
9.25,-0.000301230771548866
9.24,-0.000303716555127842
9.23,-0.000306238577940654
9.22,-0.0003087968390991236
9.21,-0.00031139135292512776
9.2,-0.0003140221501718443
9.19,-0.00031668927580330575
9.18,-0.00031939278877235466
9.17,-0.000322132762464733
9.16,-0.00032490928392192586
9.15,-0.00032772245073253714
9.14,-0.0003305723742519362
9.13,-0.00033345917660465574
9.12,-0.0003363829912395033
9.11,-0.00033934396259649446
9.1,-0.0003423422452186742
9.09,-0.0003453780031970055
9.08,-0.00034845141194672635
9.07,-0.00035156265487668037
9.06,-0.00035471192527669615
9.05,-0.00035789942443020806
9.04,-0.00036112536294652386
9.03,-0.00036438996064980245
9.02,-0.000367693443359407
9.01,-0.0003710360481079533
9.0,-0.0003744180162579269
8.99,-0.0003778395998299544
8.98,-0.0003813010562847552
8.97,-0.00038480265174278827
8.96,-0.0003883446592078954
8.95,-0.0003919273581232119
8.94,-0.000395551036369568
8.93,-0.00039921598682379766
8.92,-0.00040292251113349664
8.91,-0.00040667091627533125
8.9,-0.000410461516997529
8.89,-0.0004142946329332986
8.879999999999999,-0.0004181705908212763
8.87,-0.00042208972594881544
8.86,-0.0004260523761567825
8.85,-0.0004300588889449841
8.84,-0.00043410961558798533
8.83,-0.0004382049152429346
8.82,-0.00044234515172991706
8.81,-0.0004465306974177352
8.8,-0.00045076192756177136
8.79,-0.0004550392255220359
8.78,-0.0004593629806537436
8.77,-0.0004637335884183358
8.76,-0.00046815144827405675
8.75,-0.00047261696822786803
8.74,-0.000477130560616601
8.73,-0.0004816926452155812
8.72,-0.0004863036460189818
8.71,-0.0004909639937933363
8.7,-0.0004956741259665165
8.69,-0.0005004344844072861
8.68,-0.0005052455185339255
8.67,-0.0005101076826496964
8.66,-0.0005150214373861317
8.65,-0.0005199872493699687
8.64,-0.000525005591667238
8.629999999999999,-0.0005300769423399743
8.62,-0.0005352017866666614
8.61,-0.0005403806146997425
8.6,-0.000545613923930155
8.59,-0.000550902216622795
8.58,-0.0005562460029251426
8.57,-0.0005616457974255695
8.56,-0.0005671021214848082
8.55,-0.0005726155029028845
8.54,-0.0005781864756970734
8.53,-0.0005838155804349654
8.52,-0.0005895033627911772
8.51,-0.0005952503764339312
8.5,-0.0006010571805825649
8.49,-0.0006069243406736646
8.48,-0.0006128524286941328
8.47,-0.0006188420232922098
8.46,-0.0006248937106656527
8.45,-0.0006310080810090213
8.44,-0.0006371857349529719
8.43,-0.0006434272759037185
8.42,-0.0006497333160382368
8.41,-0.0006561044747499523
8.4,-0.0006625413769834054
8.39,-0.000669044655454698
8.379999999999999,-0.0006756149490971808
8.37,-0.0006822529052818993
8.36,-0.000688959176042836
8.35,-0.0006957344230729134
8.34,-0.0007025793126169688
8.33,-0.0007094945204677572
