scan rate,Lambda,Expansion Term,J_ss,J_newman,Pct Dif From Levich,PCT Dif From Newman
0.1,5,0,-0.9961885,-0.9673188638601457,-0.0038260615,0.02984502691267807
0.1,5,1,-0.96493757,-0.9673188638601457,-0.036336478,-0.002461748900219392
0.1,5,2,-0.96742,-0.9673188638601457,-0.033677224,0.00010453439927012839
0.1,5,3,-0.96735317,-0.9673188638601457,-0.03374862,3.546016812510937e-05
0.1,5,4,-0.96723807,-0.9673188638601457,-0.033871632,-8.352497044851394e-05
0.1,5,5,-0.967291,-0.9673188638601457,-0.03381506,-2.880782748974776e-05
0.1,5,6,-0.9672697,-0.9673188638601457,-0.033837803,-5.080559780087336e-05
